starting round 0
clients:  [69 45 92 96 67 16  7 35 73 11 15 47 49  2 76 95 43 59 70 72 91 42 89 66
 19 17 13 97 64 52 50 44 87 48 26 20 71 53 77  1 58 74 61 40 25 81 86 88
 83  0]
round 6, starting client 13/50, id: 73
round 6, starting client 14/50, id: 43
round 6, starting client 15/50, id: 88
round 6, starting client 16/50, id: 27
round 6, starting client 17/50, id: 3
round 6, starting client 18/50, id: 51
round 6, starting client 19/50, id: 36
round 6, starting client 20/50, id: 65
round 6, starting client 21/50, id: 38
round 6, starting client 22/50, id: 77
round 6, starting client 23/50, id: 95
round 6, starting client 24/50, id: 4
round 6, starting client 25/50, id: 45
round 6, starting client 26/50, id: 11
round 6, starting client 27/50, id: 1
round 6, starting client 28/50, id: 14
round 6, starting client 29/50, id: 2
round 6, starting client 30/50, id: 49
round 6, starting client 31/50, id: 72
round 6, starting client 32/50, id: 63
round 6, starting client 33/50, id: 84
round 6, starting client 34/50, id: 48
round 6, starting client 35/50, id: 75
round 6, starting client 36/50, id: 32
round 6, starting client 37/50, id: 21
round 6, starting client 38/50, id: 25
round 6, starting client 39/50, id: 18
round 6, starting client 40/50, id: 81
round 6, starting client 41/50, id: 54
round 6, starting client 42/50, id: 98
round 6, starting client 43/50, id: 66
round 6, starting client 44/50, id: 0
round 6, starting client 45/50, id: 6
round 6, starting client 46/50, id: 47
round 6, starting client 47/50, id: 93
round 6, starting client 48/50, id: 52
round 6, starting client 49/50, id: 68
round 6, starting client 50/50, id: 12
round 6, validation acc: 0.9009
starting round 7
clients:  [13 99 85 54  5 84 89 64 61 42  7 24 79 68 97 55 76 34 73 94 63 66 25 57
 77 14 33 53 91 44 86 82 83 36 35 62 11 45  1 29 10 65 30  2 74 38 37 78
 17 46]
round 7, starting client 1/50, id: 13
round 7, starting client 2/50, id: 99
round 7, starting client 3/50, id: 85
round 7, starting client 4/50, id: 54
round 7, starting client 5/50, id: 5
round 7, starting client 6/50, id: 84
round 7, starting client 7/50, id: 89
round 7, starting client 8/50, id: 64
round 7, starting client 9/50, id: 61
round 7, starting client 10/50, id: 42
round 7, starting client 11/50, id: 7
round 7, starting client 12/50, id: 24
round 7, starting client 13/50, id: 79
round 7, starting client 14/50, id: 68
round 7, starting client 15/50, id: 97
round 7, starting client 16/50, id: 55
round 7, starting client 17/50, id: 76
round 7, starting client 18/50, id: 34
round 7, starting client 19/50, id: 73
round 7, starting client 20/50, id: 94
round 7, starting client 21/50, id: 63
round 7, starting client 22/50, id: 66
round 7, starting client 23/50, id: 25
round 7, starting client 24/50, id: 57
round 7, starting client 25/50, id: 77
round 7, starting client 26/50, id: 14
round 7, starting client 27/50, id: 33
round 7, starting client 28/50, id: 53
round 7, starting client 29/50, id: 91
round 7, starting client 30/50, id: 44
round 7, starting client 31/50, id: 86
round 7, starting client 32/50, id: 82
round 7, starting client 33/50, id: 83
round 7, starting client 34/50, id: 36
round 7, starting client 35/50, id: 35
round 7, starting client 36/50, id: 62
round 7, starting client 37/50, id: 11
round 7, starting client 38/50, id: 45
round 7, starting client 39/50, id: 1
round 7, starting client 40/50, id: 29
round 7, starting client 41/50, id: 10
round 7, starting client 42/50, id: 65
round 7, starting client 43/50, id: 30
round 7, starting client 44/50, id: 2
round 7, starting client 45/50, id: 74
round 7, starting client 46/50, id: 38
round 7, starting client 47/50, id: 37
round 7, starting client 48/50, id: 78
round 7, starting client 49/50, id: 17
round 7, starting client 50/50, id: 46
round 7, validation acc: 0.8866
starting round 8
clients:  [96 80 52 23 17  5 69 98  4 48 27 60 31 22 90 78 76 83 57 25 71  2 51 93
 58 72 29 19 74 61 94 84 67 64  3 89 66 56 55 37 40 14 85  0  8 32 65  1
 70 91]
round 8, starting client 1/50, id: 96
round 8, starting client 2/50, id: 80
round 8, starting client 3/50, id: 52
round 8, starting client 4/50, id: 23
round 8, starting client 5/50, id: 17
round 8, starting client 6/50, id: 5
round 8, starting client 7/50, id: 69
round 8, starting client 8/50, id: 98
round 8, starting client 9/50, id: 4
round 8, starting client 10/50, id: 48
round 8, starting client 11/50, id: 27
round 8, starting client 12/50, id: 60
round 8, starting client 13/50, id: 31
round 8, starting client 14/50, id: 22
round 8, starting client 15/50, id: 90
round 8, starting client 16/50, id: 78
round 8, starting client 17/50, id: 76
round 8, starting client 18/50, id: 83
round 8, starting client 19/50, id: 57
round 8, starting client 20/50, id: 25
round 8, starting client 21/50, id: 71
round 8, starting client 22/50, id: 2
round 8, starting client 23/50, id: 51
round 8, starting client 24/50, id: 93
round 8, starting client 25/50, id: 58
round 8, starting client 26/50, id: 72
round 8, starting client 27/50, id: 29
round 8, starting client 28/50, id: 19
round 8, starting client 29/50, id: 74
round 8, starting client 30/50, id: 61
round 8, starting client 31/50, id: 94
round 8, starting client 32/50, id: 84
round 8, starting client 33/50, id: 67
round 8, starting client 34/50, id: 64
round 8, starting client 35/50, id: 3
round 8, starting client 36/50, id: 89
round 8, starting client 37/50, id: 66
round 8, starting client 38/50, id: 56
round 8, starting client 39/50, id: 55
round 8, starting client 40/50, id: 37
round 8, starting client 41/50, id: 40
round 8, starting client 42/50, id: 14
round 8, starting client 43/50, id: 85
round 8, starting client 44/50, id: 0
round 8, starting client 45/50, id: 8
round 8, starting client 46/50, id: 32
round 8, starting client 47/50, id: 65
round 8, starting client 48/50, id: 1
round 8, starting client 49/50, id: 70
round 8, starting client 50/50, id: 91
round 8, validation acc: 0.907
starting round 9
clients:  [94 42 92 62  8 13 70 85  7 54 61  0 67 19 39  2 71 30 48 11 32 16 38 20
 66 75 49 59 63 10 55 21 47 80 12 58 22 86 57 84 34 37  4 82 43 69 53 90
 15 35]
round 9, starting client 1/50, id: 94
round 9, starting client 2/50, id: 42
round 9, starting client 3/50, id: 92
round 9, starting client 4/50, id: 62
round 9, starting client 5/50, id: 8
round 9, starting client 6/50, id: 13
round 9, starting client 7/50, id: 70
round 9, starting client 8/50, id: 85
round 9, starting client 9/50, id: 7
round 9, starting client 10/50, id: 54
round 9, starting client 11/50, id: 61
round 9, starting client 12/50, id: 0
round 9, starting client 13/50, id: 67
round 9, starting client 14/50, id: 19
round 9, starting client 15/50, id: 39
round 9, starting client 16/50, id: 2
round 9, starting client 17/50, id: 71
round 9, starting client 18/50, id: 30
round 9, starting client 19/50, id: 48
round 9, starting client 20/50, id: 11
round 9, starting client 21/50, id: 32
round 9, starting client 22/50, id: 16
round 9, starting client 23/50, id: 38
round 9, starting client 24/50, id: 20
round 9, starting client 25/50, id: 66
round 9, starting client 26/50, id: 75
round 9, starting client 27/50, id: 49
round 9, starting client 28/50, id: 59
round 9, starting client 29/50, id: 63
round 9, starting client 30/50, id: 10
round 9, starting client 31/50, id: 55
round 9, starting client 32/50, id: 21
round 9, starting client 33/50, id: 47
round 9, starting client 34/50, id: 80
round 9, starting client 35/50, id: 12
round 9, starting client 36/50, id: 58
round 9, starting client 37/50, id: 22
round 9, starting client 38/50, id: 86
round 9, starting client 39/50, id: 57
round 9, starting client 40/50, id: 84
round 9, starting client 41/50, id: 34
round 9, starting client 42/50, id: 37
round 9, starting client 43/50, id: 4
round 9, starting client 44/50, id: 82
round 9, starting client 45/50, id: 43
round 9, starting client 46/50, id: 69
round 9, starting client 47/50, id: 53
round 9, starting client 48/50, id: 90
round 9, starting client 49/50, id: 15
round 9, starting client 50/50, id: 35
round 9, validation acc: 0.9211
starting round 10
clients:  [37 35 14 88 38 63 39 47 10 72 48 93 50 11 99 13 40 34 68 24 15 12 70 77
 42 54 16 98 80 45 23 66 90 75 83 97 22 82 25 62 21  1 96 43 51  7 53 46
 76 91]
round 10, starting client 1/50, id: 37
round 10, starting client 2/50, id: 35
